Region,Suburb,Crime,Year,Quarter,Number,Rate
Tuggeranong,Wanniassa,Other,2023,Q1,44,5.645368231973313
Tuggeranong,Wanniassa,Other,2023,Q2,34,4.362329997433924
Tuggeranong,Wanniassa,Other,2023,Q3,24,3.079291762894534
Tuggeranong,Wanniassa,Other,2023,Q4,42,5.388760585065436
Tuggeranong,Wanniassa,TINs,2023,Q1,16,2.052861175263023
Tuggeranong,Wanniassa,TINs,2023,Q2,22,2.8226841159866565
Tuggeranong,Wanniassa,TINs,2023,Q3,25,3.2075955863484733
Tuggeranong,Wanniassa,TINs,2023,Q4,15,1.924557351809084
Tuggeranong,Wanniassa,Homicide,2024,Q1,0,0.0
Tuggeranong,Wanniassa,Family Violence,2024,Q1,8,1.029336078229542
Tuggeranong,Wanniassa,Assault,2024,Q1,5,0.6433350488934637
Tuggeranong,Wanniassa,Sexual Assault,2024,Q1,3,0.3860010293360782
Tuggeranong,Wanniassa,Property Damage,2024,Q1,9,1.1580030880082346
Tuggeranong,Wanniassa,Other,2024,Q1,36,4.632012352032938
Tuggeranong,Wanniassa,CINs,2024,Q1,0,0.0
Tuggeranong,Wanniassa,Homicide,2024,Q2,1,0.12866700977869275
Tuggeranong,Wanniassa,Family Violence,2024,Q2,5,0.6433350488934637
Tuggeranong,Wanniassa,Assault,2024,Q2,11,1.41533710756562
Tuggeranong,Wanniassa,Sexual Assault,2024,Q2,0,0.0
Tuggeranong,Wanniassa,Property Damage,2024,Q2,14,1.8013381369016983
Tuggeranong,Wanniassa,Other,2024,Q2,28,3.6026762738033966
Tuggeranong,Wanniassa,CINs,2024,Q2,0,0.0
Tuggeranong,Wanniassa,Homicide,2024,Q3,1,0.12866700977869275
Tuggeranong,Wanniassa,Family Violence,2024,Q3,10,1.2866700977869274
Tuggeranong,Wanniassa,Assault,2024,Q3,6,0.7720020586721564
Tuggeranong,Wanniassa,Sexual Assault,2024,Q3,3,0.3860010293360782
Tuggeranong,Wanniassa,Property Damage,2024,Q3,9,1.1580030880082346
Tuggeranong,Wanniassa,Other,2024,Q3,25,3.2166752444673183
Tuggeranong,Wanniassa,CINs,2024,Q3,0,0.0
Tuggeranong,Wanniassa,Homicide,2024,Q4,0,0.0
Tuggeranong,Wanniassa,Family Violence,2024,Q4,13,1.6726711271230057
Tuggeranong,Wanniassa,Assault,2024,Q4,11,1.41533710756562
Tuggeranong,Wanniassa,Sexual Assault,2024,Q4,3,0.3860010293360782
Tuggeranong,Wanniassa,Property Damage,2024,Q4,15,1.9300051466803911
Tuggeranong,Wanniassa,Other,2024,Q4,21,2.7020072053525475
Tuggeranong,Wanniassa,CINs,2024,Q4,0,0.0
Tuggeranong,Wanniassa,Burglary,2024,Q1,7,0.9006690684508492
Tuggeranong,Wanniassa,Burglary,2024,Q2,1,0.12866700977869275
Tuggeranong,Wanniassa,Burglary,2024,Q3,6,0.7720020586721564
Tuggeranong,Wanniassa,Burglary,2024,Q4,8,1.029336078229542
Tuggeranong,Wanniassa,Robbery,2024,Q1,1,0.12866700977869275
Tuggeranong,Wanniassa,Robbery,2024,Q2,2,0.2573340195573855
Tuggeranong,Wanniassa,Robbery,2024,Q3,0,0.0
Tuggeranong,Wanniassa,Robbery,2024,Q4,3,0.3860010293360782
Tuggeranong,Wanniassa,Theft,2024,Q1,48,6.1760164693772515
Tuggeranong,Wanniassa,Theft,2024,Q2,34,4.374678332475553
Tuggeranong,Wanniassa,Theft,2024,Q3,56,7.205352547606793
Tuggeranong,Wanniassa,Theft,2024,Q4,41,5.275347400926402
Tuggeranong,Wanniassa,Other,2024,Q1,36,4.632012352032938
Tuggeranong,Wanniassa,Other,2024,Q2,28,3.6026762738033966
Tuggeranong,Wanniassa,Other,2024,Q3,27,3.474009264024704
Tuggeranong,Wanniassa,Other,2024,Q4,24,3.0880082346886257
Tuggeranong,Wanniassa,TINs,2024,Q1,20,2.573340195573855
Tuggeranong,Wanniassa,TINs,2024,Q2,14,1.8013381369016983
Tuggeranong,Wanniassa,TINs,2024,Q3,9,1.1580030880082346
Tuggeranong,Wanniassa,TINs,2024,Q4,15,1.9300051466803911
Tuggeranong,Wanniassa,Homicide,2025,Q1,0,0.0
Tuggeranong,Wanniassa,Family Violence,2025,Q1,4,0.5173974906221704
Tuggeranong,Wanniassa,Assault,2025,Q1,4,0.5173974906221704
Tuggeranong,Wanniassa,Sexual Assault,2025,Q1,1,0.1293493726555426
Tuggeranong,Wanniassa,Property Damage,2025,Q1,17,2.1989393351442246
Tuggeranong,Wanniassa,Other,2025,Q1,35,4.5272280429439915
Tuggeranong,Wanniassa,CINs,2025,Q1,0,0.0
Tuggeranong,Wanniassa,Homicide,2025,Q2,0,0.0
Tuggeranong,Wanniassa,Family Violence,2025,Q2,2,0.2586987453110852
Tuggeranong,Wanniassa,Assault,2025,Q2,4,0.5173974906221704
Tuggeranong,Wanniassa,Sexual Assault,2025,Q2,1,0.1293493726555426
Tuggeranong,Wanniassa,Property Damage,2025,Q2,116,15.004527228042944
Tuggeranong,Wanniassa,Other,2025,Q2,35,4.5272280429439915
Tuggeranong,Wanniassa,CINs,2025,Q2,0,0.0
Tuggeranong,Wanniassa,Burglary,2025,Q1,8,1.0347949812443409
Tuggeranong,Wanniassa,Burglary,2025,Q2,6,0.7760962359332557
Tuggeranong,Wanniassa,Robbery,2025,Q1,0,0.0
Tuggeranong,Wanniassa,Robbery,2025,Q2,0,0.0
Tuggeranong,Wanniassa,Theft,2025,Q1,58,7.502263614021472
Tuggeranong,Wanniassa,Theft,2025,Q2,41,5.303324278877247
Tuggeranong,Wanniassa,Other,2025,Q1,35,4.5272280429439915
Tuggeranong,Wanniassa,Other,2025,Q2,36,4.656577415599535
Tuggeranong,Wanniassa,TINs,2025,Q1,29,3.751131807010736
Tuggeranong,Wanniassa,TINs,2025,Q2,22,2.8456861984219377
Weston Creek,Chapman,Homicide,2014,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2014,Q1,0,0.0
Weston Creek,Chapman,Assault,2014,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2014,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2014,Q1,2,0.719165767709457
Weston Creek,Chapman,Other,2014,Q1,8,2.876663070837828
Weston Creek,Chapman,CINs,2014,Q1,0,0.0
Weston Creek,Chapman,Homicide,2014,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2014,Q2,0,0.0
Weston Creek,Chapman,Assault,2014,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2014,Q2,0,0.0
Weston Creek,Chapman,Property Damage,2014,Q2,2,0.719165767709457
Weston Creek,Chapman,Other,2014,Q2,2,0.719165767709457
Weston Creek,Chapman,CINs,2014,Q2,0,0.0
Weston Creek,Chapman,Homicide,2014,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2014,Q3,0,0.0
Weston Creek,Chapman,Assault,2014,Q3,1,0.3595828838547285
Weston Creek,Chapman,Sexual Assault,2014,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2014,Q3,7,2.5170801869830997
Weston Creek,Chapman,Other,2014,Q3,1,0.3595828838547285
Weston Creek,Chapman,CINs,2014,Q3,0,0.0
Weston Creek,Chapman,Homicide,2014,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2014,Q4,3,1.0787486515641855
Weston Creek,Chapman,Assault,2014,Q4,0,0.0
Weston Creek,Chapman,Sexual Assault,2014,Q4,4,1.438331535418914
Weston Creek,Chapman,Property Damage,2014,Q4,6,2.157497303128371
Weston Creek,Chapman,Other,2014,Q4,0,0.0
Weston Creek,Chapman,CINs,2014,Q4,0,0.0
Weston Creek,Chapman,Burglary,2014,Q1,1,0.3595828838547285
Weston Creek,Chapman,Burglary,2014,Q2,3,1.0787486515641855
Weston Creek,Chapman,Burglary,2014,Q3,3,1.0787486515641855
Weston Creek,Chapman,Burglary,2014,Q4,4,1.438331535418914
Weston Creek,Chapman,Robbery,2014,Q1,0,0.0
Weston Creek,Chapman,Robbery,2014,Q2,0,0.0
Weston Creek,Chapman,Robbery,2014,Q3,0,0.0
Weston Creek,Chapman,Robbery,2014,Q4,0,0.0
Weston Creek,Chapman,Theft,2014,Q1,5,1.7979144192736425
Weston Creek,Chapman,Theft,2014,Q2,2,0.719165767709457
Weston Creek,Chapman,Theft,2014,Q3,6,2.157497303128371
Weston Creek,Chapman,Theft,2014,Q4,20,7.19165767709457
Weston Creek,Chapman,Other,2014,Q1,8,2.876663070837828
Weston Creek,Chapman,Other,2014,Q2,2,0.719165767709457
Weston Creek,Chapman,Other,2014,Q3,1,0.3595828838547285
Weston Creek,Chapman,Other,2014,Q4,0,0.0
Weston Creek,Chapman,TINs,2014,Q1,4,1.438331535418914
Weston Creek,Chapman,TINs,2014,Q2,7,2.5170801869830997
Weston Creek,Chapman,TINs,2014,Q3,8,2.876663070837828
Weston Creek,Chapman,TINs,2014,Q4,4,1.438331535418914
Weston Creek,Chapman,Homicide,2015,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2015,Q1,0,0.0
Weston Creek,Chapman,Assault,2015,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2015,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2015,Q1,4,1.452960406828914
Weston Creek,Chapman,Other,2015,Q1,4,1.452960406828914
Weston Creek,Chapman,CINs,2015,Q1,0,0.0
Weston Creek,Chapman,Homicide,2015,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2015,Q2,0,0.0
Weston Creek,Chapman,Assault,2015,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2015,Q2,0,0.0
Weston Creek,Chapman,Property Damage,2015,Q2,2,0.726480203414457
Weston Creek,Chapman,Other,2015,Q2,10,3.6324010170722847
Weston Creek,Chapman,CINs,2015,Q2,0,0.0
Weston Creek,Chapman,Homicide,2015,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2015,Q3,1,0.3632401017072285
Weston Creek,Chapman,Assault,2015,Q3,0,0.0
Weston Creek,Chapman,Sexual Assault,2015,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2015,Q3,5,1.8162005085361423
Weston Creek,Chapman,Other,2015,Q3,5,1.8162005085361423
Weston Creek,Chapman,CINs,2015,Q3,0,0.0
Weston Creek,Chapman,Homicide,2015,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2015,Q4,0,0.0
Weston Creek,Chapman,Assault,2015,Q4,1,0.3632401017072285
Weston Creek,Chapman,Sexual Assault,2015,Q4,0,0.0
Weston Creek,Chapman,Property Damage,2015,Q4,3,1.0897203051216855
Weston Creek,Chapman,Other,2015,Q4,4,1.452960406828914
Weston Creek,Chapman,CINs,2015,Q4,0,0.0
Weston Creek,Chapman,Burglary,2015,Q1,5,1.8162005085361423
Weston Creek,Chapman,Burglary,2015,Q2,3,1.0897203051216855
Weston Creek,Chapman,Burglary,2015,Q3,5,1.8162005085361423
Weston Creek,Chapman,Burglary,2015,Q4,1,0.3632401017072285
Weston Creek,Chapman,Robbery,2015,Q1,0,0.0
Weston Creek,Chapman,Robbery,2015,Q2,0,0.0
Weston Creek,Chapman,Robbery,2015,Q3,0,0.0
Weston Creek,Chapman,Robbery,2015,Q4,0,0.0
Weston Creek,Chapman,Theft,2015,Q1,21,7.628042135851798
Weston Creek,Chapman,Theft,2015,Q2,14,5.085361423901198
Weston Creek,Chapman,Theft,2015,Q3,10,3.6324010170722847
Weston Creek,Chapman,Theft,2015,Q4,13,4.72212132219397
Weston Creek,Chapman,Other,2015,Q1,4,1.452960406828914
Weston Creek,Chapman,Other,2015,Q2,10,3.6324010170722847
Weston Creek,Chapman,Other,2015,Q3,5,1.8162005085361423
Weston Creek,Chapman,Other,2015,Q4,4,1.452960406828914
Weston Creek,Chapman,TINs,2015,Q1,4,1.452960406828914
Weston Creek,Chapman,TINs,2015,Q2,4,1.452960406828914
Weston Creek,Chapman,TINs,2015,Q3,2,0.726480203414457
Weston Creek,Chapman,TINs,2015,Q4,3,1.0897203051216855
Weston Creek,Chapman,Homicide,2016,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2016,Q1,1,0.3667033370003667
Weston Creek,Chapman,Assault,2016,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2016,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2016,Q1,1,0.3667033370003667
Weston Creek,Chapman,Other,2016,Q1,157,57.57242390905758
Weston Creek,Chapman,CINs,2016,Q1,0,0.0
Weston Creek,Chapman,Homicide,2016,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2016,Q2,0,0.0
Weston Creek,Chapman,Assault,2016,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2016,Q2,2,0.7334066740007334
Weston Creek,Chapman,Property Damage,2016,Q2,2,0.7334066740007334
Weston Creek,Chapman,Other,2016,Q2,1,0.3667033370003667
Weston Creek,Chapman,CINs,2016,Q2,2,0.7334066740007334
Weston Creek,Chapman,Homicide,2016,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2016,Q3,1,0.3667033370003667
Weston Creek,Chapman,Assault,2016,Q3,0,0.0
Weston Creek,Chapman,Sexual Assault,2016,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2016,Q3,5,1.8335166850018336
Weston Creek,Chapman,Other,2016,Q3,3,1.1001100110011002
Weston Creek,Chapman,CINs,2016,Q3,0,0.0
Weston Creek,Chapman,Homicide,2016,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2016,Q4,1,0.3667033370003667
Weston Creek,Chapman,Assault,2016,Q4,0,0.0
Weston Creek,Chapman,Sexual Assault,2016,Q4,0,0.0
Weston Creek,Chapman,Property Damage,2016,Q4,1,0.3667033370003667
Weston Creek,Chapman,Other,2016,Q4,4,1.466813348001467
Weston Creek,Chapman,CINs,2016,Q4,0,0.0
Weston Creek,Chapman,Burglary,2016,Q1,5,1.8335166850018336
Weston Creek,Chapman,Burglary,2016,Q2,2,0.7334066740007334
Weston Creek,Chapman,Burglary,2016,Q3,4,1.466813348001467
Weston Creek,Chapman,Burglary,2016,Q4,2,0.7334066740007334
Weston Creek,Chapman,Robbery,2016,Q1,0,0.0
Weston Creek,Chapman,Robbery,2016,Q2,0,0.0
Weston Creek,Chapman,Robbery,2016,Q3,0,0.0
Weston Creek,Chapman,Robbery,2016,Q4,0,0.0
Weston Creek,Chapman,Theft,2016,Q1,9,3.3003300330033003
Weston Creek,Chapman,Theft,2016,Q2,7,2.566923359002567
Weston Creek,Chapman,Theft,2016,Q3,9,3.3003300330033003
Weston Creek,Chapman,Theft,2016,Q4,6,2.2002200220022003
Weston Creek,Chapman,Other,2016,Q1,157,57.57242390905758
Weston Creek,Chapman,Other,2016,Q2,1,0.3667033370003667
Weston Creek,Chapman,Other,2016,Q3,3,1.1001100110011002
Weston Creek,Chapman,Other,2016,Q4,6,2.2002200220022003
Weston Creek,Chapman,TINs,2016,Q1,0,0.0
Weston Creek,Chapman,TINs,2016,Q2,0,0.0
Weston Creek,Chapman,TINs,2016,Q3,4,1.466813348001467
Weston Creek,Chapman,TINs,2016,Q4,5,1.8335166850018336
Weston Creek,Chapman,Homicide,2017,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2017,Q1,0,0.0
Weston Creek,Chapman,Assault,2017,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2017,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2017,Q1,7,2.5594149908592323
Weston Creek,Chapman,Other,2017,Q1,5,1.8281535648994516
Weston Creek,Chapman,CINs,2017,Q1,0,0.0
Weston Creek,Chapman,Homicide,2017,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2017,Q2,0,0.0
Weston Creek,Chapman,Assault,2017,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2017,Q2,1,0.3656307129798903
Weston Creek,Chapman,Property Damage,2017,Q2,11,4.021937842778794
Weston Creek,Chapman,Other,2017,Q2,2,0.7312614259597806
Weston Creek,Chapman,CINs,2017,Q2,0,0.0
Weston Creek,Chapman,Homicide,2017,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2017,Q3,1,0.3656307129798903
Weston Creek,Chapman,Assault,2017,Q3,2,0.7312614259597806
Weston Creek,Chapman,Sexual Assault,2017,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2017,Q3,7,2.5594149908592323
Weston Creek,Chapman,Other,2017,Q3,8,2.9250457038391224
Weston Creek,Chapman,CINs,2017,Q3,0,0.0
Weston Creek,Chapman,Homicide,2017,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2017,Q4,0,0.0
Weston Creek,Chapman,Assault,2017,Q4,3,1.096892138939671
Weston Creek,Chapman,Sexual Assault,2017,Q4,0,0.0
Weston Creek,Chapman,Property Damage,2017,Q4,2,0.7312614259597806
Weston Creek,Chapman,Other,2017,Q4,20,7.312614259597806
Weston Creek,Chapman,CINs,2017,Q4,0,0.0
Weston Creek,Chapman,Burglary,2017,Q1,2,0.7312614259597806
Weston Creek,Chapman,Burglary,2017,Q2,1,0.3656307129798903
Weston Creek,Chapman,Burglary,2017,Q3,0,0.0
Weston Creek,Chapman,Burglary,2017,Q4,3,1.096892138939671
Weston Creek,Chapman,Robbery,2017,Q1,2,0.7312614259597806
Weston Creek,Chapman,Robbery,2017,Q2,0,0.0
Weston Creek,Chapman,Robbery,2017,Q3,0,0.0
Weston Creek,Chapman,Robbery,2017,Q4,0,0.0
Weston Creek,Chapman,Theft,2017,Q1,7,2.5594149908592323
Weston Creek,Chapman,Theft,2017,Q2,4,1.4625228519195612
Weston Creek,Chapman,Theft,2017,Q3,8,2.9250457038391224
Weston Creek,Chapman,Theft,2017,Q4,11,4.021937842778794
Weston Creek,Chapman,Other,2017,Q1,5,1.8281535648994516
Weston Creek,Chapman,Other,2017,Q2,3,1.096892138939671
Weston Creek,Chapman,Other,2017,Q3,8,2.9250457038391224
Weston Creek,Chapman,Other,2017,Q4,20,7.312614259597806
Weston Creek,Chapman,TINs,2017,Q1,0,0.0
Weston Creek,Chapman,TINs,2017,Q2,1,0.3656307129798903
Weston Creek,Chapman,TINs,2017,Q3,5,1.8281535648994516
Weston Creek,Chapman,TINs,2017,Q4,1,0.3656307129798903
Weston Creek,Chapman,Homicide,2018,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2018,Q1,0,0.0
Weston Creek,Chapman,Assault,2018,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2018,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2018,Q1,3,1.094890510948905
Weston Creek,Chapman,Other,2018,Q1,3,1.094890510948905
Weston Creek,Chapman,CINs,2018,Q1,0,0.0
Weston Creek,Chapman,Homicide,2018,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2018,Q2,0,0.0
Weston Creek,Chapman,Assault,2018,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2018,Q2,0,0.0
Weston Creek,Chapman,Property Damage,2018,Q2,1,0.36496350364963503
Weston Creek,Chapman,Other,2018,Q2,4,1.4598540145985401
Weston Creek,Chapman,CINs,2018,Q2,0,0.0
Weston Creek,Chapman,Homicide,2018,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2018,Q3,0,0.0
Weston Creek,Chapman,Assault,2018,Q3,0,0.0
Weston Creek,Chapman,Sexual Assault,2018,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2018,Q3,2,0.7299270072992701
Weston Creek,Chapman,Other,2018,Q3,8,2.9197080291970803
Weston Creek,Chapman,CINs,2018,Q3,0,0.0
Weston Creek,Chapman,Homicide,2018,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2018,Q4,0,0.0
Weston Creek,Chapman,Assault,2018,Q4,0,0.0
Weston Creek,Chapman,Sexual Assault,2018,Q4,0,0.0
Weston Creek,Chapman,Property Damage,2018,Q4,1,0.36496350364963503
Weston Creek,Chapman,Other,2018,Q4,6,2.18978102189781
Weston Creek,Chapman,CINs,2018,Q4,0,0.0
Weston Creek,Chapman,Burglary,2018,Q1,4,1.4598540145985401
Weston Creek,Chapman,Burglary,2018,Q2,4,1.4598540145985401
Weston Creek,Chapman,Burglary,2018,Q3,4,1.4598540145985401
Weston Creek,Chapman,Burglary,2018,Q4,3,1.094890510948905
Weston Creek,Chapman,Robbery,2018,Q1,0,0.0
Weston Creek,Chapman,Robbery,2018,Q2,0,0.0
Weston Creek,Chapman,Robbery,2018,Q3,0,0.0
Weston Creek,Chapman,Robbery,2018,Q4,0,0.0
Weston Creek,Chapman,Theft,2018,Q1,9,3.284671532846715
Weston Creek,Chapman,Theft,2018,Q2,9,3.284671532846715
Weston Creek,Chapman,Theft,2018,Q3,3,1.094890510948905
Weston Creek,Chapman,Theft,2018,Q4,6,2.18978102189781
Weston Creek,Chapman,Other,2018,Q1,3,1.094890510948905
Weston Creek,Chapman,Other,2018,Q2,4,1.4598540145985401
Weston Creek,Chapman,Other,2018,Q3,8,2.9197080291970803
Weston Creek,Chapman,Other,2018,Q4,7,2.554744525547445
Weston Creek,Chapman,TINs,2018,Q1,2,0.7299270072992701
Weston Creek,Chapman,TINs,2018,Q2,2,0.7299270072992701
Weston Creek,Chapman,TINs,2018,Q3,3,1.094890510948905
Weston Creek,Chapman,TINs,2018,Q4,2,0.7299270072992701
Weston Creek,Chapman,Homicide,2019,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2019,Q1,0,0.0
Weston Creek,Chapman,Assault,2019,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2019,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2019,Q1,2,0.7165890361877464
Weston Creek,Chapman,Other,2019,Q1,3,1.0748835542816195
Weston Creek,Chapman,CINs,2019,Q1,0,0.0
Weston Creek,Chapman,Homicide,2019,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2019,Q2,0,0.0
Weston Creek,Chapman,Assault,2019,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2019,Q2,0,0.0
Weston Creek,Chapman,Property Damage,2019,Q2,9,3.2246506628448586
Weston Creek,Chapman,Other,2019,Q2,6,2.149767108563239
Weston Creek,Chapman,CINs,2019,Q2,0,0.0
Weston Creek,Chapman,Homicide,2019,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2019,Q3,0,0.0
Weston Creek,Chapman,Assault,2019,Q3,0,0.0
Weston Creek,Chapman,Sexual Assault,2019,Q3,2,0.7165890361877464
Weston Creek,Chapman,Property Damage,2019,Q3,2,0.7165890361877464
Weston Creek,Chapman,Other,2019,Q3,8,2.8663561447509855
Weston Creek,Chapman,CINs,2019,Q3,0,0.0
Weston Creek,Chapman,Homicide,2019,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2019,Q4,1,0.3582945180938732
Weston Creek,Chapman,Assault,2019,Q4,0,0.0
Weston Creek,Chapman,Sexual Assault,2019,Q4,0,0.0
Weston Creek,Chapman,Property Damage,2019,Q4,6,2.149767108563239
Weston Creek,Chapman,Other,2019,Q4,8,2.8663561447509855
Weston Creek,Chapman,CINs,2019,Q4,0,0.0
Weston Creek,Chapman,Burglary,2019,Q1,4,1.4331780723754928
Weston Creek,Chapman,Burglary,2019,Q2,3,1.0748835542816195
Weston Creek,Chapman,Burglary,2019,Q3,3,1.0748835542816195
Weston Creek,Chapman,Burglary,2019,Q4,9,3.2246506628448586
Weston Creek,Chapman,Robbery,2019,Q1,0,0.0
Weston Creek,Chapman,Robbery,2019,Q2,0,0.0
Weston Creek,Chapman,Robbery,2019,Q3,0,0.0
Weston Creek,Chapman,Robbery,2019,Q4,0,0.0
Weston Creek,Chapman,Theft,2019,Q1,10,3.5829451809387316
Weston Creek,Chapman,Theft,2019,Q2,13,4.657828735220352
Weston Creek,Chapman,Theft,2019,Q3,16,5.732712289501971
Weston Creek,Chapman,Theft,2019,Q4,15,5.374417771408098
Weston Creek,Chapman,Other,2019,Q1,3,1.0748835542816195
Weston Creek,Chapman,Other,2019,Q2,6,2.149767108563239
Weston Creek,Chapman,Other,2019,Q3,9,3.2246506628448586
Weston Creek,Chapman,Other,2019,Q4,8,2.8663561447509855
Weston Creek,Chapman,TINs,2019,Q1,0,0.0
Weston Creek,Chapman,TINs,2019,Q2,2,0.7165890361877464
Weston Creek,Chapman,TINs,2019,Q3,2,0.7165890361877464
Weston Creek,Chapman,TINs,2019,Q4,2,0.7165890361877464
Weston Creek,Chapman,Homicide,2020,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2020,Q1,0,0.0
Weston Creek,Chapman,Assault,2020,Q1,1,0.351123595505618
Weston Creek,Chapman,Sexual Assault,2020,Q1,0,0.0
Weston Creek,Chapman,Property Damage,2020,Q1,4,1.404494382022472
Weston Creek,Chapman,Other,2020,Q1,6,2.106741573033708
Weston Creek,Chapman,CINs,2020,Q1,0,0.0
Weston Creek,Chapman,Homicide,2020,Q2,0,0.0
Weston Creek,Chapman,Family Violence,2020,Q2,0,0.0
Weston Creek,Chapman,Assault,2020,Q2,0,0.0
Weston Creek,Chapman,Sexual Assault,2020,Q2,0,0.0
Weston Creek,Chapman,Property Damage,2020,Q2,1,0.351123595505618
Weston Creek,Chapman,Other,2020,Q2,8,2.808988764044944
Weston Creek,Chapman,CINs,2020,Q2,0,0.0
Weston Creek,Chapman,Homicide,2020,Q3,0,0.0
Weston Creek,Chapman,Family Violence,2020,Q3,0,0.0
Weston Creek,Chapman,Assault,2020,Q3,0,0.0
Weston Creek,Chapman,Sexual Assault,2020,Q3,0,0.0
Weston Creek,Chapman,Property Damage,2020,Q3,3,1.053370786516854
Weston Creek,Chapman,Other,2020,Q3,2,0.702247191011236
Weston Creek,Chapman,CINs,2020,Q3,0,0.0
Weston Creek,Chapman,Homicide,2020,Q4,0,0.0
Weston Creek,Chapman,Family Violence,2020,Q4,0,0.0
Weston Creek,Chapman,Assault,2020,Q4,0,0.0
Weston Creek,Chapman,Sexual Assault,2020,Q4,1,0.351123595505618
Weston Creek,Chapman,Property Damage,2020,Q4,4,1.404494382022472
Weston Creek,Chapman,Other,2020,Q4,2,0.702247191011236
Weston Creek,Chapman,CINs,2020,Q4,0,0.0
Weston Creek,Chapman,Burglary,2020,Q1,5,1.75561797752809
Weston Creek,Chapman,Burglary,2020,Q2,2,0.702247191011236
Weston Creek,Chapman,Burglary,2020,Q3,2,0.702247191011236
Weston Creek,Chapman,Burglary,2020,Q4,3,1.053370786516854
Weston Creek,Chapman,Robbery,2020,Q1,0,0.0
Weston Creek,Chapman,Robbery,2020,Q2,0,0.0
Weston Creek,Chapman,Robbery,2020,Q3,0,0.0
Weston Creek,Chapman,Robbery,2020,Q4,0,0.0
Weston Creek,Chapman,Theft,2020,Q1,15,5.26685393258427
Weston Creek,Chapman,Theft,2020,Q2,3,1.053370786516854
Weston Creek,Chapman,Theft,2020,Q3,3,1.053370786516854
Weston Creek,Chapman,Theft,2020,Q4,5,1.75561797752809
Weston Creek,Chapman,Other,2020,Q1,6,2.106741573033708
Weston Creek,Chapman,Other,2020,Q2,8,2.808988764044944
Weston Creek,Chapman,Other,2020,Q3,2,0.702247191011236
Weston Creek,Chapman,Other,2020,Q4,2,0.702247191011236
Weston Creek,Chapman,TINs,2020,Q1,2,0.702247191011236
Weston Creek,Chapman,TINs,2020,Q2,0,0.0
Weston Creek,Chapman,TINs,2020,Q3,2,0.702247191011236
Weston Creek,Chapman,TINs,2020,Q4,0,0.0
Weston Creek,Chapman,Homicide,2021,Q1,0,0.0
Weston Creek,Chapman,Family Violence,2021,Q1,1,0.35149384885764495
Weston Creek,Chapman,Assault,2021,Q1,0,0.0
Weston Creek,Chapman,Sexual Assault,2021,Q1,1,0.35149384885764495
Weston Creek,Chapman,Property Damage,2021,Q1,5,1.757469244288225
Weston Creek,Chapman,Other,2021,Q1,6,2.10896309314587
Weston Creek,Chapman,CINs,2021,Q1,0,0.0
