Region,Suburb,Crime,Year,Quarter,Number
Woden,Torrens,Family Violence,2014,Q1,0
Woden,Chifley,Assault,2014,Q1,1
Woden,Curtin,Assault,2014,Q1,2
Woden,Farrer,Assault,2014,Q1,0
Woden,Garran,Assault,2014,Q1,6
Woden,Hughes,Assault,2014,Q1,0
Woden,Isaacs,Assault,2014,Q1,1
Woden,Lyons,Assault,2014,Q1,1
Woden,Mawson,Assault,2014,Q1,1
Woden,O'Malley,Assault,2014,Q1,0
Woden,Pearce,Assault,2014,Q1,2
Woden,Phillip,Assault,2014,Q1,9
Woden,Torrens,Assault,2014,Q1,1
Woden,Chifley,Sexual Assault,2014,Q1,0
Woden,Curtin,Sexual Assault,2014,Q1,3
Woden,Farrer,Sexual Assault,2014,Q1,1
Woden,Garran,Sexual Assault,2014,Q1,0
Woden,Hughes,Sexual Assault,2014,Q1,0
Woden,Isaacs,Sexual Assault,2014,Q1,0
Woden,Lyons,Sexual Assault,2014,Q1,0
Woden,Mawson,Sexual Assault,2014,Q1,0
Woden,O'Malley,Sexual Assault,2014,Q1,0
Woden,Pearce,Sexual Assault,2014,Q1,0
Woden,Phillip,Sexual Assault,2014,Q1,4
Woden,Torrens,Sexual Assault,2014,Q1,0
Woden,Chifley,Property Damage,2014,Q1,2
Woden,Curtin,Property Damage,2014,Q1,13
Woden,Farrer,Property Damage,2014,Q1,7
Woden,Garran,Property Damage,2014,Q1,14
Woden,Hughes,Property Damage,2014,Q1,2
Woden,Isaacs,Property Damage,2014,Q1,4
Woden,Lyons,Property Damage,2014,Q1,11
Woden,Mawson,Property Damage,2014,Q1,11
Woden,O'Malley,Property Damage,2014,Q1,3
Woden,Pearce,Property Damage,2014,Q1,1
Woden,Phillip,Property Damage,2014,Q1,31
Woden,Torrens,Property Damage,2014,Q1,4
Woden,Chifley,Other,2014,Q1,12
Woden,Curtin,Other,2014,Q1,15
Woden,Farrer,Other,2014,Q1,6
Woden,Garran,Other,2014,Q1,22
Woden,Hughes,Other,2014,Q1,4
Woden,Isaacs,Other,2014,Q1,7
Woden,Lyons,Other,2014,Q1,20
Woden,Mawson,Other,2014,Q1,11
Woden,O'Malley,Other,2014,Q1,4
Woden,Pearce,Other,2014,Q1,7
Woden,Phillip,Other,2014,Q1,75
Woden,Torrens,Other,2014,Q1,3
Woden,Chifley,CINs,2014,Q1,0
Woden,Curtin,CINs,2014,Q1,0
Woden,Farrer,CINs,2014,Q1,0
Woden,Garran,CINs,2014,Q1,0
Woden,Hughes,CINs,2014,Q1,0
Woden,Isaacs,CINs,2014,Q1,0
Woden,Lyons,CINs,2014,Q1,0
Woden,Mawson,CINs,2014,Q1,0
Woden,O'Malley,CINs,2014,Q1,0
Woden,Pearce,CINs,2014,Q1,0
Woden,Phillip,CINs,2014,Q1,1
Woden,Torrens,CINs,2014,Q1,0
Tuggeranong,Banks,Homicide,2014,Q1,0
Tuggeranong,Bonython,Homicide,2014,Q1,0
Tuggeranong,Calwell,Homicide,2014,Q1,0
Tuggeranong,Chisholm,Homicide,2014,Q1,0
Tuggeranong,Conder,Homicide,2014,Q1,0
Tuggeranong,Fadden,Homicide,2014,Q1,0
Tuggeranong,Gilmore,Homicide,2014,Q1,0
Tuggeranong,Gordon,Homicide,2014,Q1,0
Tuggeranong,Gowrie,Homicide,2014,Q1,0
Tuggeranong,Greenway,Homicide,2014,Q1,0
Tuggeranong,Isabella Plains,Homicide,2014,Q1,0
Tuggeranong,Kambah,Homicide,2014,Q1,0
Tuggeranong,Macarthur,Homicide,2014,Q1,0
Tuggeranong,Monash,Homicide,2014,Q1,0
Tuggeranong,Oxley,Homicide,2014,Q1,0
Tuggeranong,Richardson,Homicide,2014,Q1,0
Tuggeranong,Theodore,Homicide,2014,Q1,0
Tuggeranong,Wanniassa,Homicide,2014,Q1,0
Tuggeranong,Banks,Family Violence,2014,Q1,4
Tuggeranong,Bonython,Family Violence,2014,Q1,2
Tuggeranong,Calwell,Family Violence,2014,Q1,2
Tuggeranong,Chisholm,Family Violence,2014,Q1,3
Tuggeranong,Conder,Family Violence,2014,Q1,4
Tuggeranong,Fadden,Family Violence,2014,Q1,0
Tuggeranong,Gilmore,Family Violence,2014,Q1,0
Tuggeranong,Gordon,Family Violence,2014,Q1,4
Tuggeranong,Gowrie,Family Violence,2014,Q1,2
Tuggeranong,Greenway,Family Violence,2014,Q1,3
Tuggeranong,Isabella Plains,Family Violence,2014,Q1,4
Tuggeranong,Kambah,Family Violence,2014,Q1,11
Tuggeranong,Macarthur,Family Violence,2014,Q1,1
Tuggeranong,Monash,Family Violence,2014,Q1,4
Tuggeranong,Oxley,Family Violence,2014,Q1,2
Tuggeranong,Richardson,Family Violence,2014,Q1,4
Tuggeranong,Theodore,Family Violence,2014,Q1,1
Tuggeranong,Wanniassa,Family Violence,2014,Q1,4
Tuggeranong,Banks,Assault,2014,Q1,1
Tuggeranong,Bonython,Assault,2014,Q1,2
Tuggeranong,Calwell,Assault,2014,Q1,2
Tuggeranong,Chisholm,Assault,2014,Q1,1
Tuggeranong,Conder,Assault,2014,Q1,5
Tuggeranong,Fadden,Assault,2014,Q1,1
Tuggeranong,Gilmore,Assault,2014,Q1,1
Tuggeranong,Gordon,Assault,2014,Q1,1
Tuggeranong,Gowrie,Assault,2014,Q1,0
Tuggeranong,Greenway,Assault,2014,Q1,17
Tuggeranong,Isabella Plains,Assault,2014,Q1,0
Tuggeranong,Kambah,Assault,2014,Q1,12
Tuggeranong,Macarthur,Assault,2014,Q1,0
Tuggeranong,Monash,Assault,2014,Q1,1
Tuggeranong,Oxley,Assault,2014,Q1,1
Tuggeranong,Richardson,Assault,2014,Q1,0
Tuggeranong,Theodore,Assault,2014,Q1,0
Tuggeranong,Wanniassa,Assault,2014,Q1,16
Tuggeranong,Banks,Sexual Assault,2014,Q1,2
Tuggeranong,Bonython,Sexual Assault,2014,Q1,0
Tuggeranong,Calwell,Sexual Assault,2014,Q1,1
Tuggeranong,Chisholm,Sexual Assault,2014,Q1,1
Tuggeranong,Conder,Sexual Assault,2014,Q1,0
Tuggeranong,Fadden,Sexual Assault,2014,Q1,1
Tuggeranong,Gilmore,Sexual Assault,2014,Q1,1
Tuggeranong,Gordon,Sexual Assault,2014,Q1,0
Tuggeranong,Gowrie,Sexual Assault,2014,Q1,1
Tuggeranong,Greenway,Sexual Assault,2014,Q1,2
Tuggeranong,Isabella Plains,Sexual Assault,2014,Q1,0
Tuggeranong,Kambah,Sexual Assault,2014,Q1,9
Tuggeranong,Macarthur,Sexual Assault,2014,Q1,0
Tuggeranong,Monash,Sexual Assault,2014,Q1,1
Tuggeranong,Oxley,Sexual Assault,2014,Q1,1
Tuggeranong,Richardson,Sexual Assault,2014,Q1,0
Tuggeranong,Theodore,Sexual Assault,2014,Q1,0
Tuggeranong,Wanniassa,Sexual Assault,2014,Q1,0
Tuggeranong,Banks,Property Damage,2014,Q1,9
Tuggeranong,Bonython,Property Damage,2014,Q1,15
Tuggeranong,Calwell,Property Damage,2014,Q1,13
Tuggeranong,Chisholm,Property Damage,2014,Q1,20
Tuggeranong,Conder,Property Damage,2014,Q1,13
Tuggeranong,Fadden,Property Damage,2014,Q1,1
Tuggeranong,Gilmore,Property Damage,2014,Q1,9
Tuggeranong,Gordon,Property Damage,2014,Q1,13
Tuggeranong,Gowrie,Property Damage,2014,Q1,15
Tuggeranong,Greenway,Property Damage,2014,Q1,35
Tuggeranong,Isabella Plains,Property Damage,2014,Q1,10
Tuggeranong,Kambah,Property Damage,2014,Q1,37
Tuggeranong,Macarthur,Property Damage,2014,Q1,2
Tuggeranong,Monash,Property Damage,2014,Q1,16
Tuggeranong,Oxley,Property Damage,2014,Q1,1
Tuggeranong,Richardson,Property Damage,2014,Q1,13
Tuggeranong,Theodore,Property Damage,2014,Q1,12
Tuggeranong,Wanniassa,Property Damage,2014,Q1,33
Tuggeranong,Banks,Other,2014,Q1,15
Tuggeranong,Bonython,Other,2014,Q1,14
Tuggeranong,Calwell,Other,2014,Q1,14
Tuggeranong,Chisholm,Other,2014,Q1,25
Tuggeranong,Conder,Other,2014,Q1,22
Tuggeranong,Fadden,Other,2014,Q1,14
Tuggeranong,Gilmore,Other,2014,Q1,11
Tuggeranong,Gordon,Other,2014,Q1,23
Tuggeranong,Gowrie,Other,2014,Q1,9
Tuggeranong,Greenway,Other,2014,Q1,58
Tuggeranong,Isabella Plains,Other,2014,Q1,12
Tuggeranong,Kambah,Other,2014,Q1,58
Tuggeranong,Macarthur,Other,2014,Q1,6
Tuggeranong,Monash,Other,2014,Q1,22
Tuggeranong,Oxley,Other,2014,Q1,2
Tuggeranong,Richardson,Other,2014,Q1,21
Tuggeranong,Theodore,Other,2014,Q1,9
Tuggeranong,Wanniassa,Other,2014,Q1,70
Tuggeranong,Banks,CINs,2014,Q1,0
Tuggeranong,Bonython,CINs,2014,Q1,0
Tuggeranong,Calwell,CINs,2014,Q1,0
Tuggeranong,Chisholm,CINs,2014,Q1,1
Tuggeranong,Conder,CINs,2014,Q1,0
Tuggeranong,Fadden,CINs,2014,Q1,0
Tuggeranong,Gilmore,CINs,2014,Q1,0
Tuggeranong,Gordon,CINs,2014,Q1,0
Tuggeranong,Gowrie,CINs,2014,Q1,0
Tuggeranong,Greenway,CINs,2014,Q1,2
Tuggeranong,Isabella Plains,CINs,2014,Q1,0
Tuggeranong,Kambah,CINs,2014,Q1,0
Tuggeranong,Macarthur,CINs,2014,Q1,0
Tuggeranong,Monash,CINs,2014,Q1,0
Tuggeranong,Oxley,CINs,2014,Q1,0
Tuggeranong,Richardson,CINs,2014,Q1,0
Tuggeranong,Theodore,CINs,2014,Q1,0
Tuggeranong,Wanniassa,CINs,2014,Q1,0
Other,Hume,Homicide,2014,Q1,0
Other,Hume,Family Violence,2014,Q1,0
Other,Hume,Assault,2014,Q1,2
Other,Hume,Sexual Assault,2014,Q1,0
Other,Hume,Property Damage,2014,Q1,5
Other,Hume,Other,2014,Q1,12
Other,Hume,CINs,2014,Q1,0
Inner South,Parkes & Capital Hill,Assault,2014,Q1,3
Inner South,Parkes & Capital Hill,CINs,2014,Q1,1
Inner South,Parkes & Capital Hill,Family Violence,2014,Q1,0
Inner South,Parkes & Capital Hill,Homicide,2014,Q1,0
Inner South,Parkes & Capital Hill,Other,2014,Q1,23
Inner South,Parkes & Capital Hill,Property Damage,2014,Q1,11
Inner South,Parkes & Capital Hill,Sexual Assault,2014,Q1,1
Belconnen,Aranda,Homicide,2014,Q2,0
Belconnen,Belconnen,Homicide,2014,Q2,0
Belconnen,Bruce,Homicide,2014,Q2,0
Belconnen,Charnwood,Homicide,2014,Q2,0
Belconnen,Cook,Homicide,2014,Q2,0
Belconnen,Dunlop,Homicide,2014,Q2,0
Belconnen,Evatt,Homicide,2014,Q2,0
Belconnen,Florey,Homicide,2014,Q2,0
Belconnen,Flynn,Homicide,2014,Q2,0
Belconnen,Fraser,Homicide,2014,Q2,0
Belconnen,Giralang,Homicide,2014,Q2,0
Belconnen,Hawker,Homicide,2014,Q2,0
Belconnen,Higgins,Homicide,2014,Q2,0
Belconnen,Holt,Homicide,2014,Q2,0
Belconnen,Kaleen,Homicide,2014,Q2,0
Belconnen,Latham,Homicide,2014,Q2,0
Belconnen,Lawson,Homicide,2014,Q2,0
Belconnen,Macgregor,Homicide,2014,Q2,0
Belconnen,Macquarie,Homicide,2014,Q2,0
Belconnen,McKellar,Homicide,2014,Q2,0
Belconnen,Melba,Homicide,2014,Q2,0
Belconnen,Page,Homicide,2014,Q2,0
Belconnen,Scullin,Homicide,2014,Q2,0
Belconnen,Spence,Homicide,2014,Q2,0
Belconnen,Weetangera,Homicide,2014,Q2,0
Belconnen,Aranda,Family Violence,2014,Q2,0
Belconnen,Belconnen,Family Violence,2014,Q2,10
Belconnen,Bruce,Family Violence,2014,Q2,1
Belconnen,Charnwood,Family Violence,2014,Q2,0
Belconnen,Cook,Family Violence,2014,Q2,0
Belconnen,Dunlop,Family Violence,2014,Q2,2
Belconnen,Evatt,Family Violence,2014,Q2,3
Belconnen,Florey,Family Violence,2014,Q2,2
Belconnen,Flynn,Family Violence,2014,Q2,1
Belconnen,Fraser,Family Violence,2014,Q2,1
Belconnen,Giralang,Family Violence,2014,Q2,0
Belconnen,Hawker,Family Violence,2014,Q2,0
Belconnen,Higgins,Family Violence,2014,Q2,0
Belconnen,Holt,Family Violence,2014,Q2,4
Belconnen,Kaleen,Family Violence,2014,Q2,0
Belconnen,Latham,Family Violence,2014,Q2,0
Belconnen,Lawson,Family Violence,2014,Q2,0
Belconnen,Macgregor,Family Violence,2014,Q2,2
Belconnen,Macquarie,Family Violence,2014,Q2,0
Belconnen,McKellar,Family Violence,2014,Q2,2
Belconnen,Melba,Family Violence,2014,Q2,3
Belconnen,Page,Family Violence,2014,Q2,0
Belconnen,Scullin,Family Violence,2014,Q2,0
Belconnen,Spence,Family Violence,2014,Q2,1
Belconnen,Weetangera,Family Violence,2014,Q2,0
Belconnen,Aranda,Assault,2014,Q2,1
Belconnen,Belconnen,Assault,2014,Q2,20
Belconnen,Bruce,Assault,2014,Q2,3
Belconnen,Charnwood,Assault,2014,Q2,1
Belconnen,Cook,Assault,2014,Q2,0
Belconnen,Dunlop,Assault,2014,Q2,3
Belconnen,Evatt,Assault,2014,Q2,3
Belconnen,Florey,Assault,2014,Q2,3
Belconnen,Flynn,Assault,2014,Q2,2
Belconnen,Fraser,Assault,2014,Q2,0
Belconnen,Giralang,Assault,2014,Q2,3
Belconnen,Hawker,Assault,2014,Q2,3
Belconnen,Higgins,Assault,2014,Q2,0
Belconnen,Holt,Assault,2014,Q2,4
Belconnen,Kaleen,Assault,2014,Q2,3
Belconnen,Latham,Assault,2014,Q2,0
Belconnen,Lawson,Assault,2014,Q2,0
Belconnen,Macgregor,Assault,2014,Q2,1
Belconnen,Macquarie,Assault,2014,Q2,1
Belconnen,McKellar,Assault,2014,Q2,3
Belconnen,Melba,Assault,2014,Q2,0
Belconnen,Page,Assault,2014,Q2,2
Belconnen,Scullin,Assault,2014,Q2,2
Belconnen,Spence,Assault,2014,Q2,1
Belconnen,Weetangera,Assault,2014,Q2,0
Belconnen,Aranda,Sexual Assault,2014,Q2,0
Belconnen,Belconnen,Sexual Assault,2014,Q2,13
Belconnen,Bruce,Sexual Assault,2014,Q2,0
Belconnen,Charnwood,Sexual Assault,2014,Q2,2
Belconnen,Cook,Sexual Assault,2014,Q2,0
Belconnen,Dunlop,Sexual Assault,2014,Q2,3
Belconnen,Evatt,Sexual Assault,2014,Q2,1
Belconnen,Florey,Sexual Assault,2014,Q2,1
Belconnen,Flynn,Sexual Assault,2014,Q2,0
Belconnen,Fraser,Sexual Assault,2014,Q2,3
Belconnen,Giralang,Sexual Assault,2014,Q2,0
Belconnen,Hawker,Sexual Assault,2014,Q2,0
Belconnen,Higgins,Sexual Assault,2014,Q2,0
Belconnen,Holt,Sexual Assault,2014,Q2,2
Belconnen,Kaleen,Sexual Assault,2014,Q2,3
Belconnen,Latham,Sexual Assault,2014,Q2,0
Belconnen,Lawson,Sexual Assault,2014,Q2,0
Belconnen,Macgregor,Sexual Assault,2014,Q2,0
Belconnen,Macquarie,Sexual Assault,2014,Q2,3
Belconnen,McKellar,Sexual Assault,2014,Q2,1
Belconnen,Melba,Sexual Assault,2014,Q2,0
Belconnen,Page,Sexual Assault,2014,Q2,0
Belconnen,Scullin,Sexual Assault,2014,Q2,0
Belconnen,Spence,Sexual Assault,2014,Q2,0
Belconnen,Weetangera,Sexual Assault,2014,Q2,0
Belconnen,Aranda,Property Damage,2014,Q2,5
Belconnen,Belconnen,Property Damage,2014,Q2,37
Belconnen,Bruce,Property Damage,2014,Q2,20
Belconnen,Charnwood,Property Damage,2014,Q2,9
Belconnen,Cook,Property Damage,2014,Q2,2
Belconnen,Dunlop,Property Damage,2014,Q2,12
Belconnen,Evatt,Property Damage,2014,Q2,7
Belconnen,Florey,Property Damage,2014,Q2,15
Belconnen,Flynn,Property Damage,2014,Q2,2
Belconnen,Fraser,Property Damage,2014,Q2,0
Belconnen,Giralang,Property Damage,2014,Q2,5
Belconnen,Hawker,Property Damage,2014,Q2,3
Belconnen,Higgins,Property Damage,2014,Q2,5
Belconnen,Holt,Property Damage,2014,Q2,6
Belconnen,Kaleen,Property Damage,2014,Q2,16
Belconnen,Latham,Property Damage,2014,Q2,2
Belconnen,Lawson,Property Damage,2014,Q2,0
Belconnen,Macgregor,Property Damage,2014,Q2,8
Belconnen,Macquarie,Property Damage,2014,Q2,4
Belconnen,McKellar,Property Damage,2014,Q2,2
Belconnen,Melba,Property Damage,2014,Q2,7
Belconnen,Page,Property Damage,2014,Q2,5
Belconnen,Scullin,Property Damage,2014,Q2,9
Belconnen,Spence,Property Damage,2014,Q2,5
Belconnen,Weetangera,Property Damage,2014,Q2,0
Belconnen,Aranda,Other,2014,Q2,22
Belconnen,Belconnen,Other,2014,Q2,163
Belconnen,Bruce,Other,2014,Q2,24
Belconnen,Charnwood,Other,2014,Q2,21
Belconnen,Cook,Other,2014,Q2,12
Belconnen,Dunlop,Other,2014,Q2,10
Belconnen,Evatt,Other,2014,Q2,25
Belconnen,Florey,Other,2014,Q2,33
Belconnen,Flynn,Other,2014,Q2,3
Belconnen,Fraser,Other,2014,Q2,5
Belconnen,Giralang,Other,2014,Q2,11
Belconnen,Hawker,Other,2014,Q2,26
Belconnen,Higgins,Other,2014,Q2,11
Belconnen,Holt,Other,2014,Q2,57
Belconnen,Kaleen,Other,2014,Q2,33
Belconnen,Latham,Other,2014,Q2,8
Belconnen,Lawson,Other,2014,Q2,3
Belconnen,Macgregor,Other,2014,Q2,17
Belconnen,Macquarie,Other,2014,Q2,13
Belconnen,McKellar,Other,2014,Q2,16
Belconnen,Melba,Other,2014,Q2,9
Belconnen,Page,Other,2014,Q2,4
Belconnen,Scullin,Other,2014,Q2,7
Belconnen,Spence,Other,2014,Q2,8
Belconnen,Weetangera,Other,2014,Q2,3
Belconnen,Aranda,CINs,2014,Q2,0
Belconnen,Belconnen,CINs,2014,Q2,1
Belconnen,Bruce,CINs,2014,Q2,2
Belconnen,Charnwood,CINs,2014,Q2,0
Belconnen,Cook,CINs,2014,Q2,0
Belconnen,Dunlop,CINs,2014,Q2,0
Belconnen,Evatt,CINs,2014,Q2,1
Belconnen,Florey,CINs,2014,Q2,0
Belconnen,Flynn,CINs,2014,Q2,0
Belconnen,Fraser,CINs,2014,Q2,0
Belconnen,Giralang,CINs,2014,Q2,0
Belconnen,Hawker,CINs,2014,Q2,0
Belconnen,Higgins,CINs,2014,Q2,0
Belconnen,Holt,CINs,2014,Q2,1
Belconnen,Kaleen,CINs,2014,Q2,0
Belconnen,Latham,CINs,2014,Q2,0
Belconnen,Lawson,CINs,2014,Q2,0
Belconnen,Macgregor,CINs,2014,Q2,0
Belconnen,Macquarie,CINs,2014,Q2,0
Belconnen,McKellar,CINs,2014,Q2,0
Belconnen,Melba,CINs,2014,Q2,0
Belconnen,Page,CINs,2014,Q2,0
Belconnen,Scullin,CINs,2014,Q2,0
Belconnen,Spence,CINs,2014,Q2,0
Belconnen,Weetangera,CINs,2014,Q2,0
Gungahlin,Amaroo,Homicide,2014,Q2,0
Gungahlin,Bonner,Homicide,2014,Q2,0
Gungahlin,Casey,Homicide,2014,Q2,0
Gungahlin,Crace,Homicide,2014,Q2,0
Gungahlin,Forde,Homicide,2014,Q2,0
Gungahlin,Franklin,Homicide,2014,Q2,0
Gungahlin,Gungahlin,Homicide,2014,Q2,0
Gungahlin,Hall,Homicide,2014,Q2,0
Gungahlin,Harrison,Homicide,2014,Q2,0
Gungahlin,Kenny,Homicide,2014,Q2,0
Gungahlin,Mitchell,Homicide,2014,Q2,0
Gungahlin,Ngunnawal,Homicide,2014,Q2,0
Gungahlin,Nicholls,Homicide,2014,Q2,0
Gungahlin,Palmerston,Homicide,2014,Q2,0
Gungahlin,Amaroo,Family Violence,2014,Q2,0
Gungahlin,Bonner,Family Violence,2014,Q2,1
Gungahlin,Casey,Family Violence,2014,Q2,3
Gungahlin,Crace,Family Violence,2014,Q2,2
Gungahlin,Forde,Family Violence,2014,Q2,0
Gungahlin,Franklin,Family Violence,2014,Q2,3
Gungahlin,Gungahlin,Family Violence,2014,Q2,3
Gungahlin,Hall,Family Violence,2014,Q2,0
Gungahlin,Harrison,Family Violence,2014,Q2,2
Gungahlin,Kenny,Family Violence,2014,Q2,0
Gungahlin,Mitchell,Family Violence,2014,Q2,0
Gungahlin,Ngunnawal,Family Violence,2014,Q2,3
Gungahlin,Nicholls,Family Violence,2014,Q2,7
Gungahlin,Palmerston,Family Violence,2014,Q2,3
Gungahlin,Amaroo,Assault,2014,Q2,0
Gungahlin,Bonner,Assault,2014,Q2,0
Gungahlin,Casey,Assault,2014,Q2,1
Gungahlin,Crace,Assault,2014,Q2,0
Gungahlin,Forde,Assault,2014,Q2,2
Gungahlin,Franklin,Assault,2014,Q2,2
Gungahlin,Gungahlin,Assault,2014,Q2,9
Gungahlin,Hall,Assault,2014,Q2,0
Gungahlin,Harrison,Assault,2014,Q2,3
Gungahlin,Kenny,Assault,2014,Q2,0
Gungahlin,Mitchell,Assault,2014,Q2,2
Gungahlin,Ngunnawal,Assault,2014,Q2,1
Gungahlin,Nicholls,Assault,2014,Q2,1
Gungahlin,Palmerston,Assault,2014,Q2,4
Gungahlin,Amaroo,Sexual Assault,2014,Q2,0
Gungahlin,Bonner,Sexual Assault,2014,Q2,0
Gungahlin,Casey,Sexual Assault,2014,Q2,0
Gungahlin,Crace,Sexual Assault,2014,Q2,0
Gungahlin,Forde,Sexual Assault,2014,Q2,0
Gungahlin,Franklin,Sexual Assault,2014,Q2,1
Gungahlin,Gungahlin,Sexual Assault,2014,Q2,2
Gungahlin,Hall,Sexual Assault,2014,Q2,0
Gungahlin,Harrison,Sexual Assault,2014,Q2,3
Gungahlin,Kenny,Sexual Assault,2014,Q2,0
Gungahlin,Mitchell,Sexual Assault,2014,Q2,0
Gungahlin,Ngunnawal,Sexual Assault,2014,Q2,0
Gungahlin,Nicholls,Sexual Assault,2014,Q2,0
Gungahlin,Palmerston,Sexual Assault,2014,Q2,0
Gungahlin,Amaroo,Property Damage,2014,Q2,3
Gungahlin,Bonner,Property Damage,2014,Q2,13
Gungahlin,Casey,Property Damage,2014,Q2,12
Gungahlin,Crace,Property Damage,2014,Q2,3
Gungahlin,Forde,Property Damage,2014,Q2,3
Gungahlin,Franklin,Property Damage,2014,Q2,8
Gungahlin,Gungahlin,Property Damage,2014,Q2,11
Gungahlin,Hall,Property Damage,2014,Q2,0
Gungahlin,Harrison,Property Damage,2014,Q2,12
Gungahlin,Kenny,Property Damage,2014,Q2,0
Gungahlin,Mitchell,Property Damage,2014,Q2,7
Gungahlin,Ngunnawal,Property Damage,2014,Q2,20
Gungahlin,Nicholls,Property Damage,2014,Q2,13
Gungahlin,Palmerston,Property Damage,2014,Q2,7
Gungahlin,Amaroo,Other,2014,Q2,18
Gungahlin,Bonner,Other,2014,Q2,12
Gungahlin,Casey,Other,2014,Q2,8
Gungahlin,Crace,Other,2014,Q2,8
Gungahlin,Forde,Other,2014,Q2,6
Gungahlin,Franklin,Other,2014,Q2,8
Gungahlin,Gungahlin,Other,2014,Q2,76
Gungahlin,Hall,Other,2014,Q2,2
Gungahlin,Harrison,Other,2014,Q2,15
Gungahlin,Kenny,Other,2014,Q2,0
Gungahlin,Mitchell,Other,2014,Q2,24
Gungahlin,Ngunnawal,Other,2014,Q2,26
Gungahlin,Nicholls,Other,2014,Q2,15
Gungahlin,Palmerston,Other,2014,Q2,8
Gungahlin,Amaroo,CINs,2014,Q2,0
Gungahlin,Bonner,CINs,2014,Q2,0
Gungahlin,Casey,CINs,2014,Q2,0
Gungahlin,Crace,CINs,2014,Q2,0
Gungahlin,Forde,CINs,2014,Q2,0
Gungahlin,Franklin,CINs,2014,Q2,0
Gungahlin,Gungahlin,CINs,2014,Q2,2
Gungahlin,Hall,CINs,2014,Q2,0
Gungahlin,Harrison,CINs,2014,Q2,0
Gungahlin,Kenny,CINs,2014,Q2,0
Gungahlin,Mitchell,CINs,2014,Q2,0
Gungahlin,Ngunnawal,CINs,2014,Q2,0
Gungahlin,Nicholls,CINs,2014,Q2,1
Gungahlin,Palmerston,CINs,2014,Q2,0
Inner North,Acton,Homicide,2014,Q2,0
Inner North,Ainslie,Homicide,2014,Q2,0
Inner North,Black Mountain,Homicide,2014,Q2,0
Inner North,Braddon,Homicide,2014,Q2,0
Inner North,Campbell,Homicide,2014,Q2,0
Inner North,Civic,Homicide,2014,Q2,0
Inner North,Dickson,Homicide,2014,Q2,0
Inner North,Downer,Homicide,2014,Q2,0
Inner North,Duntroon,Homicide,2014,Q2,0
Inner North,Hackett,Homicide,2014,Q2,0
Inner North,Lyneham,Homicide,2014,Q2,0
Inner North,Majura,Homicide,2014,Q2,0
Inner North,O'Connor,Homicide,2014,Q2,0
Inner North,Reid,Homicide,2014,Q2,0
Inner North,Russell,Homicide,2014,Q2,0
Inner North,Turner,Homicide,2014,Q2,0
Inner North,Watson,Homicide,2014,Q2,0
Inner North,Acton,Family Violence,2014,Q2,2
Inner North,Ainslie,Family Violence,2014,Q2,1
Inner North,Black Mountain,Family Violence,2014,Q2,0
Inner North,Braddon,Family Violence,2014,Q2,3
Inner North,Campbell,Family Violence,2014,Q2,0
Inner North,Civic,Family Violence,2014,Q2,7
Inner North,Dickson,Family Violence,2014,Q2,6
Inner North,Downer,Family Violence,2014,Q2,1
Inner North,Duntroon,Family Violence,2014,Q2,0
Inner North,Hackett,Family Violence,2014,Q2,0
Inner North,Lyneham,Family Violence,2014,Q2,6
Inner North,Majura,Family Violence,2014,Q2,0
Inner North,O'Connor,Family Violence,2014,Q2,1
Inner North,Reid,Family Violence,2014,Q2,0
Inner North,Russell,Family Violence,2014,Q2,0
Inner North,Turner,Family Violence,2014,Q2,2
Inner North,Watson,Family Violence,2014,Q2,6
Inner North,Acton,Assault,2014,Q2,0
Inner North,Ainslie,Assault,2014,Q2,1
Inner North,Black Mountain,Assault,2014,Q2,0
Inner North,Braddon,Assault,2014,Q2,10
Inner North,Campbell,Assault,2014,Q2,2
Inner North,Civic,Assault,2014,Q2,64
Inner North,Dickson,Assault,2014,Q2,3
Inner North,Downer,Assault,2014,Q2,0
Inner North,Duntroon,Assault,2014,Q2,0
Inner North,Hackett,Assault,2014,Q2,1
Inner North,Lyneham,Assault,2014,Q2,3
Inner North,Majura,Assault,2014,Q2,0
Inner North,O'Connor,Assault,2014,Q2,1
Inner North,Reid,Assault,2014,Q2,1
Inner North,Russell,Assault,2014,Q2,0
Inner North,Turner,Assault,2014,Q2,1
Inner North,Watson,Assault,2014,Q2,4
Inner North,Acton,Sexual Assault,2014,Q2,0
Inner North,Ainslie,Sexual Assault,2014,Q2,1
Inner North,Black Mountain,Sexual Assault,2014,Q2,0
Inner North,Braddon,Sexual Assault,2014,Q2,3
Inner North,Campbell,Sexual Assault,2014,Q2,1
Inner North,Civic,Sexual Assault,2014,Q2,9
Inner North,Dickson,Sexual Assault,2014,Q2,0
Inner North,Downer,Sexual Assault,2014,Q2,0
Inner North,Duntroon,Sexual Assault,2014,Q2,0
Inner North,Hackett,Sexual Assault,2014,Q2,0
Inner North,Lyneham,Sexual Assault,2014,Q2,1
Inner North,Majura,Sexual Assault,2014,Q2,0
Inner North,O'Connor,Sexual Assault,2014,Q2,0
Inner North,Reid,Sexual Assault,2014,Q2,1
Inner North,Russell,Sexual Assault,2014,Q2,0
Inner North,Turner,Sexual Assault,2014,Q2,0
Inner North,Watson,Sexual Assault,2014,Q2,1
Inner North,Acton,Property Damage,2014,Q2,6
Inner North,Ainslie,Property Damage,2014,Q2,10
